t,leg_idx,phase,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,cmd_vn,cmd_ve,cmd_vd,cmd_spd,ach_spd,err_spd,dxy_to_gate,dist_to_gate,turn_angle_rad,blend_radius,desired_pre_ceiling,cmd_pre_smooth,yaw_cmd_deg
24.343,11,SUSTAIN,31.166,5.767,-2.921,-8.255,-0.397,0.057,-11.511,-0.791,-0.237,11.538,8.264,3.274,11.192,11.193,0.0,3.566,9.0,11.538,-176.07
24.3642,11,SUSTAIN,30.89,5.767,-2.918,-8.425,-0.477,0.056,-11.51,-0.811,-0.245,11.538,8.439,3.099,10.917,10.917,0.0,3.61,9.0,11.538,-175.97
24.3866,11,SUSTAIN,30.89,5.767,-2.918,-8.425,-0.477,0.056,-11.51,-0.811,-0.245,11.538,8.439,3.099,10.917,10.917,0.0,3.61,9.0,11.538,-175.97
24.4086,11,SUSTAIN,30.609,5.764,-2.916,-8.575,-0.507,0.051,-11.508,-0.829,-0.253,11.538,8.59,2.948,10.637,10.637,0.0,3.648,9.0,11.538,-175.88
24.4311,11,SUSTAIN,30.609,5.764,-2.916,-8.575,-0.507,0.051,-11.508,-0.829,-0.253,11.538,8.59,2.948,10.637,10.637,0.0,3.648,9.0,11.538,-175.88
24.4535,11,SUSTAIN,30.326,5.759,-2.913,-8.706,-0.563,0.063,-11.507,-0.846,-0.261,11.538,8.724,2.814,10.354,10.354,0.0,3.681,9.0,11.538,-175.8
24.476,11,SUSTAIN,30.326,5.759,-2.913,-8.706,-0.563,0.063,-11.507,-0.846,-0.261,11.538,8.724,2.814,10.354,10.354,0.0,3.681,9.0,11.538,-175.8
24.4983,11,SUSTAIN,30.037,5.755,-2.91,-8.839,-0.625,0.062,-11.506,-0.865,-0.27,11.538,8.861,2.677,10.065,10.065,0.0,3.715,9.0,11.538,-175.7
24.5208,11,SUSTAIN,30.037,5.755,-2.91,-8.839,-0.625,0.062,-11.506,-0.865,-0.27,11.538,8.861,2.677,10.065,10.065,0.0,3.715,9.0,11.538,-175.7
24.5433,11,SUSTAIN,29.744,5.749,-2.907,-8.94,-0.652,0.082,-11.504,-0.885,-0.278,11.538,8.964,2.574,9.772,9.773,0.0,3.741,9.0,11.538,-175.6
24.5649,11,SUSTAIN,29.744,5.749,-2.907,-8.94,-0.652,0.082,-11.504,-0.885,-0.278,11.538,8.964,2.574,9.772,9.773,0.0,3.741,9.0,11.538,-175.6
24.5873,11,SUSTAIN,29.374,5.739,-2.903,-9.089,-0.7,0.09,-11.502,-0.906,-0.291,11.538,9.116,2.422,9.403,9.404,0.0,3.779,9.0,11.538,-175.49
24.6087,11,SUSTAIN,29.075,5.729,-2.899,-9.199,-0.722,0.085,-11.501,-0.924,-0.302,11.538,9.227,2.311,9.104,9.104,0.0,3.807,9.0,11.538,-175.41
24.6311,11,SUSTAIN,29.075,5.729,-2.899,-9.199,-0.722,0.085,-11.501,-0.924,-0.302,11.538,9.227,2.311,9.104,9.104,0.0,3.807,9.0,11.538,-175.41
24.6536,11,SUSTAIN,28.77,5.722,-2.896,-9.307,-0.728,0.1,-11.499,-0.946,-0.312,11.538,9.335,2.203,8.8,8.8,0.0,3.834,9.0,11.538,-175.29
24.676,11,SUSTAIN,28.77,5.722,-2.896,-9.307,-0.728,0.1,-11.499,-0.946,-0.312,11.538,9.335,2.203,8.8,8.8,0.0,3.834,9.0,11.538,-175.29
24.6985,11,SUSTAIN,28.463,5.713,-2.892,-9.396,-0.704,0.116,-11.497,-0.969,-0.323,11.538,9.422,2.116,8.493,8.494,0.0,3.856,9.0,11.538,-175.18
24.7209,11,SUSTAIN,28.463,5.713,-2.892,-9.396,-0.704,0.116,-11.497,-0.969,-0.323,11.538,9.422,2.116,8.493,8.494,0.0,3.856,9.0,11.538,-175.18
24.743,11,SUSTAIN,28.155,5.704,-2.888,-9.481,-0.706,0.116,-11.495,-0.992,-0.337,11.537,9.507,2.03,8.185,8.186,0.0,3.877,9.0,11.538,-175.07
24.7644,11,SUSTAIN,27.844,5.694,-2.884,-9.552,-0.712,0.099,-11.492,-1.017,-0.349,11.537,9.578,1.959,7.875,7.876,0.0,3.895,9.0,11.538,-174.94
24.7868,11,SUSTAIN,27.844,5.694,-2.884,-9.552,-0.712,0.099,-11.492,-1.017,-0.349,11.537,9.578,1.959,7.875,7.876,0.0,3.895,9.0,11.538,-174.94
24.8091,11,SUSTAIN,27.844,5.694,-2.884,-9.552,-0.712,0.099,-11.492,-1.017,-0.349,11.537,9.578,1.959,7.875,7.876,0.0,3.895,9.0,11.538,-174.94
24.8301,11,SUSTAIN,27.45,5.685,-2.88,-9.637,-0.718,0.076,-11.489,-1.056,-0.36,11.537,9.664,1.873,7.482,7.483,0.0,3.916,9.0,11.538,-174.75
24.8514,11,SUSTAIN,27.134,5.675,-2.878,-9.701,-0.748,0.044,-11.485,-1.087,-0.366,11.537,9.73,1.807,7.166,7.167,0.0,3.932,9.0,11.538,-174.59
24.8739,11,SUSTAIN,27.134,5.675,-2.878,-9.701,-0.748,0.044,-11.485,-1.087,-0.366,11.537,9.73,1.807,7.166,7.167,0.0,3.932,9.0,11.538,-174.59
24.8963,11,SUSTAIN,26.817,5.663,-2.877,-9.757,-0.798,-0.003,-11.482,-1.117,-0.37,11.537,9.79,1.747,6.85,6.851,0.0,3.947,9.0,11.538,-174.44
24.9169,11,SUSTAIN,26.817,5.663,-2.877,-9.757,-0.798,-0.003,-11.482,-1.117,-0.37,11.537,9.79,1.747,6.85,6.851,0.0,3.947,9.0,11.538,-174.44
24.939,11,SUSTAIN,26.497,5.652,-2.878,-9.818,-0.816,-0.061,-11.479,-1.153,-0.366,11.536,9.852,1.684,6.529,6.531,0.0,3.963,9.0,11.538,-174.27
24.9603,11,SUSTAIN,26.497,5.652,-2.878,-9.818,-0.816,-0.061,-11.479,-1.153,-0.366,11.536,9.852,1.684,6.529,6.531,0.0,3.963,9.0,11.538,-174.27
24.9816,11,SUSTAIN,26.175,5.64,-2.881,-9.854,-0.82,-0.124,-11.475,-1.19,-0.356,11.536,9.888,1.648,6.208,6.209,0.0,3.972,9.0,11.538,-174.08
25.0041,11,SUSTAIN,26.175,5.64,-2.881,-9.854,-0.82,-0.124,-11.475,-1.19,-0.356,11.536,9.888,1.648,6.208,6.209,0.0,3.972,9.0,11.538,-174.08
25.0265,11,SUSTAIN,25.853,5.627,-2.886,-9.873,-0.854,-0.174,-11.471,-1.228,-0.342,11.536,9.91,1.627,5.886,5.887,0.0,3.977,9.0,11.538,-173.89
25.0477,11,SUSTAIN,25.853,5.627,-2.886,-9.873,-0.854,-0.174,-11.471,-1.228,-0.342,11.536,9.91,1.627,5.886,5.887,0.0,3.977,9.0,11.538,-173.89
25.0701,11,SUSTAIN,25.452,5.606,-2.894,-9.83,-0.912,-0.216,-11.466,-1.273,-0.318,11.536,9.872,1.665,5.486,5.487,0.0,3.968,9.0,11.538,-173.66
25.0925,11,SUSTAIN,25.452,5.606,-2.894,-9.83,-0.912,-0.216,-11.466,-1.273,-0.318,11.536,9.872,1.665,5.486,5.487,0.0,3.968,9.0,11.538,-173.66
25.115,11,SUSTAIN,25.131,5.591,-2.903,-9.808,-0.951,-0.275,-11.461,-1.319,-0.292,11.536,9.854,1.682,5.165,5.166,0.0,3.964,9.0,11.538,-173.43
25.1363,11,SUSTAIN,24.812,5.573,-2.912,-9.775,-0.976,-0.301,-11.456,-1.364,-0.263,11.537,9.824,1.713,4.846,4.846,0.0,3.956,9.0,11.538,-173.21
25.1567,11,SUSTAIN,24.812,5.573,-2.912,-9.775,-0.976,-0.301,-11.456,-1.364,-0.263,11.537,9.824,1.713,4.846,4.846,0.0,3.956,9.0,11.538,-173.21
25.1774,11,SUSTAIN,24.494,5.553,-2.923,-9.737,-1.003,-0.343,-11.45,-1.41,-0.231,11.537,9.788,1.749,4.528,4.529,0.0,3.947,9.0,11.538,-172.98
25.1984,11,SUSTAIN,24.494,5.553,-2.923,-9.737,-1.003,-0.343,-11.45,-1.41,-0.231,11.537,9.788,1.749,4.528,4.529,0.0,3.947,9.0,11.538,-172.98
25.2197,11,SUSTAIN,24.179,5.531,-2.935,-9.688,-1.052,-0.376,-11.445,-1.455,-0.196,11.537,9.745,1.792,4.212,4.213,0.0,3.936,9.0,11.538,-172.75
25.2411,11,SUSTAIN,24.179,5.531,-2.935,-9.688,-1.052,-0.376,-11.445,-1.455,-0.196,11.537,9.745,1.792,4.212,4.213,0.0,3.936,9.0,11.538,-172.75
25.2631,11,TURN,23.863,5.511,-2.949,-9.66,-1.081,-0.445,-11.378,-1.506,-0.154,11.477,9.72,1.757,3.897,3.898,0.0,3.93,8.953,11.478,-172.46
25.2847,11,TURN,23.863,5.511,-2.949,-9.66,-1.081,-0.445,-11.378,-1.506,-0.154,11.477,9.72,1.757,3.897,3.898,0.0,3.93,8.953,11.478,-172.46
25.3071,11,TURN,23.472,5.483,-2.968,-9.588,-1.149,-0.493,-11.19,-1.556,-0.095,11.297,9.656,1.641,3.506,3.506,0.0,3.914,8.421,10.796,-172.08
25.3292,11,TURN,23.472,5.483,-2.968,-9.588,-1.149,-0.493,-11.011,-1.532,-0.095,11.117,9.656,1.461,3.506,3.506,0.0,3.914,8.421,10.796,-172.08
25.3498,11,TURN,23.162,5.457,-2.985,-9.533,-1.176,-0.511,-10.825,-1.565,-0.045,10.938,9.605,1.333,3.195,3.195,0.0,3.901,8.031,10.296,-171.77
25.3714,11,TURN,23.162,5.457,-2.985,-9.533,-1.176,-0.511,-10.647,-1.539,-0.045,10.758,9.605,1.153,3.195,3.195,0.0,3.901,8.031,10.296,-171.77
25.3937,11,TURN,22.854,5.431,-3.002,-9.467,-1.194,-0.514,-10.459,-1.579,0.007,10.578,9.542,1.036,2.886,2.886,0.0,3.886,7.699,9.871,-171.42
25.4154,11,TURN,22.854,5.431,-3.002,-9.467,-1.194,-0.514,-10.281,-1.552,0.007,10.398,9.542,0.856,2.886,2.886,0.0,3.886,7.699,9.871,-171.42
25.4379,11,TURN,22.547,5.406,-3.019,-9.421,-1.203,-0.501,-10.09,-1.609,0.057,10.218,9.497,0.72,2.579,2.579,0.0,3.874,7.438,9.537,-170.94
